execution_id,error_info,error_message,run_ended,blocked_last_message
17f2cc85-f8a6-40c3-969e-2a46a53a30f1,unauthorized,Your access token could not be refreshed because your refresh token was revoked. Please log out and sign in again.,blocked,
aa055bc5-2925-4c07-868a-7666cbd21e11,unauthorized,Your access token could not be refreshed because your refresh token was revoked. Please log out and sign in again.,blocked,
c3edca58-9e3f-4e01-a7c7-860361034878,,,,
13d1055c-3f6b-4f43-b0a9-5d6c27002a7c,unauthorized,Your access token could not be refreshed because your refresh token was revoked. Please log out and sign in again.,blocked,
87a41f0b-9ea3-49b6-95b5-8562e238530f,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 3:06 PM.",failed,
b9a93861-c0a2-4c79-b8b2-f32248efe41b,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 3:06 PM.",failed,
a4498061-db25-460c-b1e1-38df5a0bd79c,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 3:06 PM.",failed,
5d516284-e645-4c93-ae55-3b108cceaef7,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 3:06 PM.",failed,
b94d5d49-8e55-4450-b347-0279f792d161,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 3:06 PM.",failed,
24d624ec-8e82-44ae-9fb3-7b08e90005c6,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 3:06 PM.",failed,
2ddb8a06-2b6b-41f8-9eeb-d7a613d2c696,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 3:06 PM.",failed,
7999f328-b167-45ac-983d-89a9b8378237,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 3:06 PM.",failed,
17d6e9b2-e9a3-44a8-b129-4e05dc4dc4ee,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 3:06 PM.",failed,
810eac3f-af1a-42b0-a030-9c34fe1a52e9,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 3:06 PM.",failed,
01bc7404-5157-4c82-9304-0176c017ba18,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 3:06 PM.",failed,
70b84dfc-5d03-4b27-95a9-7617c53fae5c,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 3:06 PM.",failed,
9135fae4-38f7-4244-936c-3bdff8462f13,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 3:06 PM.",failed,
f4861b98-e6ce-465a-b8a6-313174c5e838,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 3:06 PM.",failed,
b53c0695-ac5a-4bbe-9e35-1fe4ea9dbf57,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 3:06 PM.",failed,
fab1d005-8f88-4c78-a27d-c41c1cc2829c,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 3:06 PM.",failed,
b0ebc726-e93a-47b3-8ea5-87704b738ffa,unauthorized,Your access token could not be refreshed because your refresh token was revoked. Please log out and sign in again.,blocked,
235b48cb-0c9f-48f3-b481-0eb63bdc5a4c,,,,
9f360087-6397-4df6-ac10-01adbe6437ff,,,completed,
f0de3427-ea88-415f-83cf-cefa333e06d1,,,completed,
8695f77b-bdc8-4b78-9447-5430910058f4,serverOverloaded,Selected model is at capacity. Please try a different model.,blocked,矩阵已到 12/15 成功，只剩 3 个运行中，仍无失败。完成后我会核对 PR 聚合检查名称与 exact-head 绑定，再执行唯一的结构化 handoff。
593305db-38b9-4c7d-bb63-6d0f91dc3bf6,,,completed,
66d57aff-5ecc-401d-b1d6-821eee25bb18,,,,
02b50c77-b1ee-429b-aa74-a289a17f671d,,,completed,
7e695378-05a8-4166-894a-2b06addc3b22,,,,
ed79051f-89fb-4806-8fcf-0a463503b553,,,completed,
878cb2cc-3782-4352-ac12-5dc408a35637,,,,
4097085a-de3e-4fbf-8dfd-384eb19aa638,,,,
b3f5a3a1-4991-4fb7-8ba7-db876559fb1b,serverOverloaded,Selected model is at capacity. Please try a different model.,blocked,代码评审已在精确头 `40c6502d4` 有效通过（`reviewVerdict=APPROVED`，reviewedHeadSha 匹配）。评审另给出 6 条非阻断 advisory；我会把它们和原 11 条一起放进 PR Follow-ups，并按协议向 Lead 报告，不把建议冒充已修复。
1bf97239-bc0a-4bfe-b2f8-cc623847aa56,,,,
d249a2c3-2f7c-41c8-889f-373f6c79437e,,,,
50e3b437-0618-4a9c-93b7-55b70e8ba6cd,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 9:04 PM.",failed,
79c2ea49-1031-41d5-b4a2-0f5ddf81af8c,,,blocked,"Goal marked blocked after three consecutive audits confirmed the same external impasse: - PR [#1274](https://github.com/xrliAnnie/flywheel/pull/1274), HEAD `95feb7f79` - Exact-head review approved - C"
8aea8a08-79b5-4fa4-9e5a-5e7b35e7e091,,,,
48e79c56-d609-488d-b5fd-24fe51734af9,,,,
1880ed71-0ac9-423d-9009-203f3b06ba35,,,,
fa8a01f3-0295-46ef-8f03-4552f9151de8,,,blocked,第三次审计仍是同一外部阻塞：run 已终态失败、`CI OK` 仍是 `runner_id=0 / steps=[]`，Lead 无恢复指令且明确禁止自行 rerun。当前没有任何授权范围内的可推进动作，因此按 goal 的三轮门槛将状态标记为 blocked；代码与 PR 保持冻结，可在额度恢复后从同一 HEAD 继续。
f96cfae5-6d03-4eae-bbee-9efa14cc4885,,,,
bc4d95cc-fbe2-4023-a49a-3358d1d9378d,,,,
cb1ac6d6-1691-406c-b638-6a53c3d4e0ad,,,failed,
18113ed4-c675-49c0-8eea-64d1b9d615b3,,,,
0ddf2a6e-7cdc-44c6-86c5-b56ad4918545,,,completed,
3c852082-962c-4701-a774-da28e429502e,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 9:04 PM.",failed,
2e4ce4f6-e037-4e70-a8a7-1b02cfe18317,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 9:04 PM.",failed,
191c26f5-1201-4403-aecb-eb9552a4bfa8,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 9:04 PM.",failed,
6e856e2c-24d7-4bce-90e4-f7d7bc628289,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 9:04 PM.",failed,
2e12bf93-5498-4460-9861-9cbd5d016bfd,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 9:04 PM.",failed,
f28a69cd-780f-47ba-ba0f-a027d5271ec9,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 9:04 PM.",failed,
4f1f43fd-7c08-4ac3-88ad-d56b546110f6,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 25th, 2026 9:04 PM.",failed,
fbf9a45c-3d06-4205-adb5-daea941d7369,,,,
09529162-afa3-4818-a743-268c7a686c6e,,,,
ede9e63f-99af-4438-8b3d-61d58acb9d23,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 22nd, 2026 4:50 PM.",failed,
4c7ec945-2cb8-42de-a69c-3e7bad60df7f,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 22nd, 2026 4:50 PM.",failed,
6a90a220-22bd-433d-bb10-f31488236963,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 22nd, 2026 4:50 PM.",failed,
5aab2198-6b5e-4ce7-a255-4c490615cbea,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 22nd, 2026 4:50 PM.",failed,
b2e3830c-d93c-4b1e-a6ca-bc8c3e411469,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 22nd, 2026 4:50 PM.",failed,
af53b359-7e81-4471-b9d0-5304fb57e16e,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 22nd, 2026 4:50 PM.",failed,
a9079126-80c1-47b0-9c5d-3f1dc4b138e6,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 22nd, 2026 4:50 PM.",failed,
799069ce-29fa-4494-b0ef-a95719b70b2d,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 22nd, 2026 4:50 PM.",failed,
e7a34162-0848-41cd-b030-3f9c19be47b7,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 22nd, 2026 4:50 PM.",failed,
657bd84c-1010-4bd9-8835-68b654241b6a,,,,
f15ad189-63a1-49e1-b2f4-a3b15cb4a64a,,,completed,
481af938-0103-46ae-a568-dc2acb457ea2,,,,
e9916077-f18b-4797-9955-7bcdde2fe01d,,,completed,
87f166c8-c9c4-4043-bd4e-7130997fdccf,,,,
3a6c603a-ae9e-4302-a397-52430829830d,,,blocked,Goal 已标记 `blocked`。 阻塞原因连续 3 轮未变： - QA worker 因 `worktree_takeover_failed` 未启动即失败 - Workflow 保持 `held / current_node=qa` - TURN 仍属于失效的 QA attempt，未返还 implement - 无 rework request、implement wake 或 inbo
14f73b84-ddd1-4ed6-af00-f22745edfd7d,,,completed,
3cd9723d-dfbc-4485-998c-d70ba956bfd4,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
cc274bce-9867-4f06-a7d5-94143939735e,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
93cf2eeb-2ce7-40d6-bf30-a787f1a44847,,,completed,
eb4837d6-21fe-4e41-9ef0-a5a146c973b9,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
525c3f9d-226e-4ca1-b131-acad152166b7,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
35bb76d1-d69f-4384-b4d9-15bc18cd888e,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
70d8138d-bbcf-4818-a88a-34a44070031c,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
8f3cf497-4a32-4474-ac8f-a31d4ee6795f,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
2e7b9185-572e-42e9-aa6a-81d5bc479042,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
00105d87-da96-4b0e-92b5-a0403e114736,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
f3a6d5bb-7a47-4495-8631-c690004c7aca,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
1044db8a-b2ea-463e-af00-2bf68a31a561,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
7cb6bb97-0121-4283-bf04-b2f84a8b52e0,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
ae28598b-ba76-456a-a386-d97220c78622,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
8d7e8392-5b70-4b3b-9a82-c37325670388,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
7f67d9b1-f482-48f3-9501-39d8c848a9cd,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
8afd8e3d-593d-414b-a27d-389b93ba5826,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
8d77a59f-e6c2-4823-baf4-63539656cf04,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
bd9a8609-83c2-4c65-bc31-0de4842f342e,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
bbdcdd5e-7a25-42cd-a71f-155c98e79ff4,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
6ab70b5b-98e5-49ef-a9f6-8d77ecac762f,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
b8231d24-d578-4ccc-944b-d3968251eb99,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
ba61a55c-84e7-4761-902d-a16f857ca02d,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
51dd4a57-3248-425d-b27b-4f8b1498efc9,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
0d0e5d0a-0856-4a83-85f5-9ec34bc99add,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
091bf4bc-5b91-4c91-bec1-b4db24aa34b2,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
1c7c4902-97e9-4d96-b0cc-e75c096163d3,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
d7e64f19-6560-46ad-9194-d544b6011d7a,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
64251181-b0ad-487e-8901-ad8e976ffbc9,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 27th, 2026 2:25 PM.",failed,
cf70ee17-21cd-48e5-a993-63f246ac2a48,,,,
e267e6ef-93db-4d0b-b4ce-4b15b17e02c9,,,completed,
8edaf8bb-ef9c-4a5c-b05a-27a4cd4d6aa6,,,failed,
82860d32-327a-4fb0-b408-eaa5e50646e7,,,failed,
6b5615a3-985e-4eba-a52e-12ae55012e50,,,failed,
59f40aa4-1709-44c2-af77-5adb972d784e,,,completed,
2faf8eb5-afdb-46e6-aef6-44c1b126530d,,,completed,
7497f142-e7d5-458c-b030-285b5fd08d66,,,completed,
5a0dbf51-2eb9-4d9f-9cfa-367d6bdbd49e,,,,
764b8e3f-2f3c-4e1e-83c3-0e35e9cbbac0,,,failed,
49da92c8-f888-4efc-a8da-b82f20e11fd7,,,,
4a7c8a8e-3d59-4194-b4a1-541006284408,,,,
4838acca-1989-4544-9f87-95d4695f9330,,,failed,
0984d9b4-fc8f-4ef1-8fe4-ff16fdc8f168,,,failed,
175d925e-f3ac-471a-82c5-46b7f9c6d615,,,,
198ef045-f1e7-407e-a4a5-ea3b31ecd22c,,,blocked,连续三轮确认执行注册缺失，TURN 仍为 `no-turn`，已将目标标记为阻塞并报告 Lead。 调研证据、计划和 HTML 草稿均已保留。需控制器恢复注册与 TURN 后，继续评审、提交和发布；尚未完成设计交接。
77a74671-5e7d-4fc4-af8f-1e1ee886ec53,,,completed,
16daf9b1-099f-40b3-9f9d-74b198cf2512,,,failed,
2da2a4a1-7062-44b2-a059-1e3ba3750b47,,,failed,
8ea390d4-d0b2-426b-9ebe-6c92717f7fd1,,,,
61b2368f-4200-46d0-8b21-a83f55e1cd81,,,completed,
296e5376-6dba-452f-96b6-35d7a4c8e530,,,completed,
6838cb1f-6346-4086-a99d-7c30b9e35560,,,blocked,目标已标记为阻塞：连续三轮确认 Lead 的停止指令仍有效，须等 FLY-2795 正式合同路径与固定 SHA。 已报告 Lead，恢复点已推送至 `6fdeca942`。实测成果保留，设计阶段尚未完成。
4846cac5-f7b4-4a56-b36e-e95b6fb68e51,,,blocked,上一轮没有取得新进展。我再次核对 Lead 是否已解除暂停；若同一阻塞仍在，将记录恢复后的第三次核验，并按阻塞规则处理。
71842144-f09d-45d8-8540-a52e153bb97e,,,blocked,连续三轮核验确认：Lead 的明确暂停指令仍有效，FLY-2795 正式合同路径及固定 SHA 尚未交付。目标已标记为 blocked，并报告 Lead。 进度已推送（`c33eee6c3`）。现有实测保留；合同交付后继续设计、评审及 HTML 发布，未申报完成。
3606baaf-a8a2-40ed-bd27-b6983402653f,,,completed,
6a68c310-0609-4488-9947-d8b41abbb41e,,,completed,
95d1f43b-a724-45a5-8a81-5dc54463e15e,,,completed,
9112b04e-9ec0-44f2-8d94-159a59d61f77,,,,
90adb2d1-9bd5-4113-bbe0-f25e829d5d09,,,completed,
e59dd6c2-7180-4ae4-82dd-c413f100d3b9,,,completed,
4f98262b-eb7a-49ee-a69b-d3b46d521ee2,responseStreamDisconnected,Reconnecting... waiting for network,completed,
e66b67a7-50dd-4257-a6cf-ffadc8314f25,,,completed,
2e3191cf-2a2a-4a96-b19c-40dd46487b22,,,blocked,实现、验证、推送和精确头复审均已完成；PR #1301 保持在 `59cd03afe`。 唯一阻塞是交卷控制面的 `consume_pending_mail ↔ drain_receipt_rejected` 循环。Lead 已要求停止重试并由外部 terminate/reopen；该条件连续跨越多次 goal turn，现已按严格 blocked audit 停止自动空转。
f23ff733-c54c-425d-8430-ec59f841d9a3,,,completed,
9a2aa63c-a8cc-4495-9081-b7af109a0977,,,completed,
f4c9594c-f5e9-450b-b4d9-ead15adc1ba6,,,completed,
32c14149-2fa4-47e4-8534-eb8f68d72874,,,completed,
a263bc64-bddc-4654-b67d-e2cdfe921797,,,completed,
b00f50b8-6782-4d0f-a511-aca00ec17685,,,completed,
7ed364c9-2091-47fa-aa5f-7abe59011349,,,completed,
af6e5cf1-e358-47f1-89fb-52718f9053cb,,,completed,
fda68c0b-4ad8-4e0f-8e6d-2ac788b460c2,,,,
d2ecdf80-9fe5-4cb7-ad54-7e62abee1b61,,,completed,
920a8ebd-c3b7-4d0a-88b2-b413799cdd5e,,,blocked,目标已标记为 blocked，解除条件明确：#1301 合入 `main`。 当前冻结状态： - 本分支已推送至 `51641fff8`。 - #1301 仍为 `OPEN / DIRTY`，head `59cd03afe`。 - `origin/main` 仍为 `fef2dd43d`。 - 已向 Lead 报告恢复点；未请求 ship、未提前合并、未开不完整 PR、未派 QA，也未伪造完成回执
72eacc06-8b9f-42d3-a3c7-8d6dbfcb9dd8,,,completed,
76b0f604-3d22-44f9-a846-a37056920e5e,,,completed,
a69af4c1-a2bc-4888-a9dd-6e763f73cb98,,,completed,
8e5a3cde-d9b1-42ec-a0b2-796e4682f333,,,completed,
be211474-8279-45b9-8324-a0c02e1b412b,responseStreamDisconnected,Reconnecting... waiting for network,completed,
91f185a4-b436-4a38-b051-638d077e4558,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 29th, 2026 4:51 PM.",failed,
634930a6-eb1b-4a95-a347-0e37a9eda281,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 29th, 2026 4:51 PM.",failed,
4461c3b9-2af5-47e1-b402-3a48c727f385,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 29th, 2026 4:51 PM.",failed,
412a1c7c-b033-474f-b2ee-45b5b5dbc4d3,,,,
a7a27b49-ee4c-42d6-b933-6e409fa7cc61,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 29th, 2026 4:51 PM.",failed,
b4c91b9a-e40d-4973-b907-85ba4bbba9ad,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 29th, 2026 4:51 PM.",failed,
3443dbad-1c4c-40bc-8c93-3e0aa0c76233,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 29th, 2026 4:51 PM.",failed,
ecc4a09d-8a38-4134-b7b2-69e24b412c3c,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 29th, 2026 4:51 PM.",failed,
2df87278-8de7-47d7-b108-02b8689bfda4,,,,
0cce796a-b0df-45d0-8eca-87e9dcfc84ab,,,,
07a246b9-68c6-4ed1-b3e4-a5e0fc3efe08,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 29th, 2026 4:51 PM.",failed,
df3f64f3-98a8-438a-9dad-e79e7eeeae09,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 29th, 2026 4:51 PM.",failed,
27dafac2-5552-4712-b03a-59fea0babe37,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 29th, 2026 4:51 PM.",failed,
2815301c-4258-4d8d-bbc6-116aeffb9d53,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 29th, 2026 4:51 PM.",failed,
7a5b0a5e-9791-46e8-9386-ab9145ab82ee,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 29th, 2026 4:51 PM.",failed,
6426a497-a4d8-42da-a942-ced1916da233,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 29th, 2026 4:51 PM.",failed,
d9ac81c4-d6fc-42da-a9c1-96e50b2885ea,,,completed,
68fd66e6-19c5-4b6a-b23e-94e0e471895e,serverOverloaded,Selected model is at capacity. Please try a different model.,blocked,Resident lease 的 claim/续租/同代关闭测试已绿。下一步把它变成命令的真实所有权来源：先拿持久 lease，再投影到本地单会话 slot；任何立项或启动失败都同时清掉远端与本地占用。
53d3cd5f-0c21-4df1-a473-753d8e8330a9,,,,
fc816208-3193-4d3e-b048-a0e5fd69976e,,,,
8587067a-85c6-4f1a-9fbf-11852c5732a4,,,completed,
73aec897-14b0-434e-b1db-8ea1e7b07d7e,,,completed,
3d542020-d359-4d1e-bfbf-0b0a7c39a11e,,,,
a406621d-51cb-4587-a1e8-b5bc92164f0b,,,,
5ea9860c-0fb1-4cb2-b7b3-d5c06995746e,,,,
9f016fc5-3781-4208-a4c0-7f680393aab0,,,completed,
9383060a-f410-404d-b725-f7919d50e9ff,,,completed,
ff2c6da1-f32f-45c9-84b0-a0d76da7976c,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 24th, 2026 8:06 PM.",failed,
53b70cf9-1762-4803-8cce-f6f608e90e7c,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 24th, 2026 8:06 PM.",failed,
baa2afce-dd5b-4516-90a2-59d3031377bb,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 24th, 2026 8:06 PM.",failed,
222ec7ae-dd07-41c4-8acf-82534a1fdbc9,usageLimitExceeded,"You've hit your usage limit. Visit https://chatgpt.com/codex/settings/usage to purchase more credits or try again at Sep 24th, 2026 8:06 PM.",failed,
b8057761-300b-4764-b4da-8b8686ad653e,,,,
4c124904-81ac-40e8-977a-f5dac79f0684,,,completed,
50c8805e-d5bb-46b9-9598-d7e3b79967bd,,,,
614fb3ea-e937-48a7-8d88-1e871dbb9161,,,,
8773168c-be01-4687-8813-68e4566a346e,,,completed,
03ca51e2-8239-438c-a654-08c36a8427b9,,,,
342edfa7-28c8-48c5-973a-964d9fff6eee,,,,
bc3bb5bb-7016-4d1f-845d-5f146bb06fa9,,,,
9565cabe-062b-43a9-bff4-0ca42b9e7eb6,,,completed,
9c5bc88c-d76f-46a9-b6eb-98efc217b31b,,,completed,
837d6e85-f52b-4d23-93f7-67a9f15fcf44,,,completed,
6520c919-ded0-46e6-bfa5-76bba81770c6,,,completed,
645a3383-2ccc-435d-90bf-ddeb5d6ac9eb,,,completed,
b224d252-30d2-4d13-b597-9663ea25de43,,,completed,
b977f664-01a7-46b8-8ad9-0951adf06d6c,,,completed,
c3ec4a52-f4b7-4f4b-a01f-0a6599652af3,,,completed,
748f3c9e-91c6-4fcf-b9d0-075935fdb430,,,completed,
45c8187a-0cee-43a3-8574-24c626a53a1e,,,blocked,Goal 已按三轮重复阻断审计标记为 `blocked`。 阻断仅在 completion controller：同一 phase-wake 持续触发 `consume_pending_mail` / `drain_receipt_rejected`，Lead 报告仍未响应。PR #1312 的冻结头 `b51a597…`、APPROVED 复审和绿色 scoped CI 均保持有效。 解除条件：
85e04f61-9ec9-4a90-ac0d-650908d58e8e,,,completed,
d6aadc9a-d214-4218-a2a4-3f5f0a74c1a1,,,completed,
ce4206e6-0be1-45cd-98d8-3fb9c1804737,,,blocked,"Goal marked blocked after the same completion-controller deadlock persisted across three consecutive turns. Implementation remains ready at `379253c7861a71f835ba838f0374a9b2d849fef8`: clean, pushed, M"
