activation_id,execution_id,run_id,node_id,attempt,axis,assignment_state,arm_id,admitted_at,closed_at,close_kind
activation:106ba2ad-3289-4206-a17c-51be204e5492:22c7f9c7-9db7-43cf-9cfd-365d90564d84:qa:1,106ba2ad-3289-4206-a17c-51be204e5492,22c7f9c7-9db7-43cf-9cfd-365d90564d84,qa,1,qa,assigned,qa_opus,2026-09-25T04:04:12.237Z,2026-09-25T04:23:03.264Z,done
activation:8e1ef903-e29f-479c-a4c3-940b54fa7d3d:907d80e6-a1d9-4f61-9a84-ef33f0d55112:qa:1,8e1ef903-e29f-479c-a4c3-940b54fa7d3d,907d80e6-a1d9-4f61-9a84-ef33f0d55112,qa,1,qa,assigned,qa_sol56,2026-09-25T04:06:08.964Z,2026-09-25T04:13:19.817Z,replaced
activation:a918d47e-bb4c-4a32-8609-333632583587:1a7f423f-bedf-4184-9c12-8af305b3441d:qa:1,a918d47e-bb4c-4a32-8609-333632583587,1a7f423f-bedf-4184-9c12-8af305b3441d,qa,1,qa,assigned,qa_sol56,2026-09-25T04:06:22.750Z,2026-09-25T04:21:22.968Z,replaced
activation:ba3b5502-3721-492a-a746-5f8aa40fc066:29bef683-e628-4291-b608-1882a2fec14e:qa:1,ba3b5502-3721-492a-a746-5f8aa40fc066,29bef683-e628-4291-b608-1882a2fec14e,qa,1,qa,assigned,qa_sol56,2026-09-25T04:06:26.700Z,2026-09-25T04:13:19.642Z,replaced
activation:46e91f56-77c1-41a5-801b-8bfab774428d:6f37ac94-833b-488f-b74b-8d023c061f31:implement:2,46e91f56-77c1-41a5-801b-8bfab774428d,6f37ac94-833b-488f-b74b-8d023c061f31,implement,2,implement,unassigned,,2026-09-25T04:08:11.757Z,,
activation:083704b6-1447-436d-97d5-48d6a57fd840:29bef683-e628-4291-b608-1882a2fec14e:qa:1,083704b6-1447-436d-97d5-48d6a57fd840,29bef683-e628-4291-b608-1882a2fec14e,qa,1,qa,assigned,qa_sol56,2026-09-25T04:13:19.950Z,2026-09-25T04:30:09.088Z,done
activation:53518df1-681b-4578-822a-5a5b369cbd82:907d80e6-a1d9-4f61-9a84-ef33f0d55112:qa:1,53518df1-681b-4578-822a-5a5b369cbd82,907d80e6-a1d9-4f61-9a84-ef33f0d55112,qa,1,qa,assigned,qa_sol56,2026-09-25T04:13:33.545Z,2026-09-25T04:27:29.483Z,done
activation:00c725fa-4d09-40f5-b990-c2ea4360781c:1a7f423f-bedf-4184-9c12-8af305b3441d:qa:1,00c725fa-4d09-40f5-b990-c2ea4360781c,1a7f423f-bedf-4184-9c12-8af305b3441d,qa,1,qa,assigned,qa_sol56,2026-09-25T04:21:23.068Z,,
activation:rework:2c91b7a0e22669f0c876751b4fa69e30b6d26009187ba08c53f042607fc18397,4a6e76d0-023d-48fd-9a73-774c1ae47382,22c7f9c7-9db7-43cf-9cfd-365d90564d84,implement,2,implement,assigned,impl_opus,2026-09-25T04:23:03.886Z,2026-09-25T04:40:04.766Z,done
activation:rework:dc0eb47a3819ef3c5a43243f583fbf82a0720f95c7833bdf9c81e2cf3746d878,6e8742ea-95b3-45dc-822e-6c1458327478,29bef683-e628-4291-b608-1882a2fec14e,implement,2,implement,assigned,impl_sol56,2026-09-25T04:30:09.963Z,,
activation:2fa01a56-3f35-4615-b022-0ab0294f6e45:29bef683-e628-4291-b608-1882a2fec14e:implement:2,2fa01a56-3f35-4615-b022-0ab0294f6e45,29bef683-e628-4291-b608-1882a2fec14e,implement,2,implement,assigned,impl_sol56,2026-09-25T04:33:10.929Z,2026-09-25T04:55:14.811Z,done
activation:5a2c6d1e-c8c1-43e4-8768-293dc2021f1b:f42e1847-6b21-4a08-b5d3-25501a1970e6:implement:1,5a2c6d1e-c8c1-43e4-8768-293dc2021f1b,f42e1847-6b21-4a08-b5d3-25501a1970e6,implement,1,implement,unassigned,,2026-09-25T04:39:05.339Z,2026-09-25T04:40:02.028Z,done
activation:bbf14aea-c6f5-459a-abf2-e3435dc3299b:f42e1847-6b21-4a08-b5d3-25501a1970e6:qa:1,bbf14aea-c6f5-459a-abf2-e3435dc3299b,f42e1847-6b21-4a08-b5d3-25501a1970e6,qa,1,qa,unassigned,,2026-09-25T04:40:02.146Z,2026-09-25T04:57:01.233Z,done
activation:rework:a9542764b00d8d585e32e046092a94f1bf27ee6d90826ef4f8398b80c24b50bd,106ba2ad-3289-4206-a17c-51be204e5492,22c7f9c7-9db7-43cf-9cfd-365d90564d84,qa,2,qa,assigned,qa_opus,2026-09-25T04:40:19.308Z,2026-09-25T05:11:31.650Z,done
activation:c2533b6a-c3be-4fa6-87f8-a2fc2e484637:80399250-7d61-49c0-842b-6aa42aa19834:implement:1,c2533b6a-c3be-4fa6-87f8-a2fc2e484637,80399250-7d61-49c0-842b-6aa42aa19834,implement,1,implement,unassigned,,2026-09-25T04:49:35.156Z,2026-09-25T04:51:19.703Z,done
activation:d252ae76-50d4-467c-93bb-04dfcf0bca62:80399250-7d61-49c0-842b-6aa42aa19834:qa:1,d252ae76-50d4-467c-93bb-04dfcf0bca62,80399250-7d61-49c0-842b-6aa42aa19834,qa,1,qa,unassigned,,2026-09-25T04:51:19.803Z,2026-09-25T05:11:38.810Z,done
activation:rework:1533f27e74e3f782fa62e6a72eb4837ebc55ada9e90a38be2b3d64aec3212615,083704b6-1447-436d-97d5-48d6a57fd840,29bef683-e628-4291-b608-1882a2fec14e,qa,2,qa,assigned,qa_sol56,2026-09-25T04:55:15.757Z,2026-09-25T05:05:35.957Z,done
activation:rework:7d59d9465f9a71573df640eedfdc1c30245614fc34345f865a9280df0662228c,5a2c6d1e-c8c1-43e4-8768-293dc2021f1b,f42e1847-6b21-4a08-b5d3-25501a1970e6,implement,2,implement,unassigned,,2026-09-25T04:57:02.206Z,2026-09-25T05:53:27.238Z,done
activation:rework:4f6673dd082ef7775c45bc8a57ca2a209ed37f098a77fcb4da900cb390d24b1d,fbe9495f-8725-4a21-b95b-b7ef50124bb8,953ede7c-b04f-4c83-b29a-996be107c15f,implement,2,implement,unassigned,,2026-09-25T05:00:28.949Z,2026-09-25T05:34:22.445Z,done
activation:rework:ec62070ce444a52c5c5f86b72b726b509831bd394f85614629ea94e6085e560c,7bd4b7c1-646f-4f1b-9a5e-41d08aa65d9c,bad2e41e-d646-4a69-8c8c-6bc380778ae0,qa,2,qa,unassigned,,2026-09-25T05:13:13.157Z,2026-09-25T05:23:26.215Z,done
activation:rework:d305b3c8c693d9533b2332832c557c55a80db39dc659f10c1b3d4cd49668258c,66d85824-6da8-4be9-8efb-0652198442e8,bad2e41e-d646-4a69-8c8c-6bc380778ae0,implement,3,implement,unassigned,,2026-09-25T05:23:32.776Z,,
activation:rework:c4f43a3cc5c3584a43800ea43f4c5cf4c024502306a48591f8a9851b75576070,c6f33a10-3f4c-4c22-b853-3991494add01,953ede7c-b04f-4c83-b29a-996be107c15f,qa,2,qa,unassigned,,2026-09-25T05:34:23.367Z,2026-09-25T06:59:13.885Z,done
activation:64296b33-c8e6-4132-9fd9-821dc25e0f16:cbdcf921-e0c6-40c3-827d-c5d70cb8145f:implement:1,64296b33-c8e6-4132-9fd9-821dc25e0f16,cbdcf921-e0c6-40c3-827d-c5d70cb8145f,implement,1,implement,unassigned,,2026-09-25T05:38:35.553Z,2026-09-25T08:14:34.875Z,done
activation:2d7e1ab6-6452-4790-8bfa-ea31b75e1d17:946fe3d7-ff04-43a4-aabc-f0f310802a79:implement:1,2d7e1ab6-6452-4790-8bfa-ea31b75e1d17,946fe3d7-ff04-43a4-aabc-f0f310802a79,implement,1,implement,unassigned,,2026-09-25T05:41:13.582Z,2026-09-25T09:12:46.865Z,done
activation:rework:8f8ab2168a706d2ac9d6af57e3a49ea3df4c89d9729a40f2e6e80a44a485b672,bbf14aea-c6f5-459a-abf2-e3435dc3299b,f42e1847-6b21-4a08-b5d3-25501a1970e6,qa,2,qa,unassigned,,2026-09-25T05:53:27.923Z,2026-09-25T07:44:50.030Z,done
activation:f68b3e69-19a2-4a59-b183-5b2003680a4a:974f322c-b896-415a-acd6-305a15c714eb:eng_design:1,f68b3e69-19a2-4a59-b183-5b2003680a4a,974f322c-b896-415a-acd6-305a15c714eb,eng_design,1,design,assigned,design_astra,2026-09-25T06:20:36.792Z,,
activation:37624e3d-2f56-4ee3-afdc-944f2666c229:3374885d-b4e3-42d8-a727-003890cad5fa:implement:1,37624e3d-2f56-4ee3-afdc-944f2666c229,3374885d-b4e3-42d8-a727-003890cad5fa,implement,1,implement,assigned,impl_sol56,2026-09-25T06:25:25.259Z,,
activation:5e9dd2ea-87d1-4bc7-b331-440f3d4092c3:556f5bf9-ec7d-4b08-8986-3c603f1d06ef:implement:1,5e9dd2ea-87d1-4bc7-b331-440f3d4092c3,556f5bf9-ec7d-4b08-8986-3c603f1d06ef,implement,1,implement,unassigned,,2026-09-25T06:27:54.342Z,2026-09-25T06:28:41.540Z,done
activation:52137bb6-da14-47ca-8a7e-65da29b97c76:556f5bf9-ec7d-4b08-8986-3c603f1d06ef:qa:1,52137bb6-da14-47ca-8a7e-65da29b97c76,556f5bf9-ec7d-4b08-8986-3c603f1d06ef,qa,1,qa,unassigned,,2026-09-25T06:28:42.224Z,2026-09-25T18:35:30.233Z,done
activation:b6c738ca-d135-4cb7-9116-17267466406b:2e59dced-34cf-4372-ac94-ae0daaebb87e:implement:1,b6c738ca-d135-4cb7-9116-17267466406b,2e59dced-34cf-4372-ac94-ae0daaebb87e,implement,1,implement,assigned,impl_sol56,2026-09-25T06:36:24.647Z,,
activation:5f330b56-48e0-49ea-a8e2-6df9e48725f1:2d648474-3fad-45aa-a992-f3ae8c808c47:implement:3,5f330b56-48e0-49ea-a8e2-6df9e48725f1,2d648474-3fad-45aa-a992-f3ae8c808c47,implement,3,implement,unassigned,,2026-09-25T06:41:04.510Z,2026-09-25T07:11:52.009Z,done
activation:rework:f82b2ea696a6b2ce28a4703fe7e546dfc434513c9bd44f5f52ffc03dbf6b9f64,c06a2bac-9d37-418c-9466-c3366838eeba,2d648474-3fad-45aa-a992-f3ae8c808c47,qa,3,qa,unassigned,,2026-09-25T07:11:57.654Z,2026-09-25T07:32:43.810Z,done
activation:d3e3e04f-8f2e-4ffd-b9fa-88cd8b89e0f9:5cce900c-3190-4ebd-948c-94d01a57442f:implement:1,d3e3e04f-8f2e-4ffd-b9fa-88cd8b89e0f9,5cce900c-3190-4ebd-948c-94d01a57442f,implement,1,implement,assigned,impl_opus,2026-09-25T07:26:23.742Z,2026-09-25T08:52:00.820Z,done
activation:rework:27e2b1db4f4e977817e60e6f98fd0650b6ec225831a2be9c53b21b0d7f5b06ce,5f330b56-48e0-49ea-a8e2-6df9e48725f1,2d648474-3fad-45aa-a992-f3ae8c808c47,implement,4,implement,unassigned,,2026-09-25T07:32:44.042Z,2026-09-25T07:46:09.902Z,done
activation:75e04312-3b3c-4786-b5ff-c5dab756a56c:206b034f-6453-4c27-a136-9f8779c1a8ed:eng_design:1,75e04312-3b3c-4786-b5ff-c5dab756a56c,206b034f-6453-4c27-a136-9f8779c1a8ed,eng_design,1,design,assigned,design_fable,2026-09-25T07:39:03.318Z,2026-09-25T09:01:20.729Z,done
activation:rework:7753ec455ee15c5e0dbe1685dc127a832288c544fe0a75e7a4704c1fa64b28d6,5a2c6d1e-c8c1-43e4-8768-293dc2021f1b,f42e1847-6b21-4a08-b5d3-25501a1970e6,implement,3,implement,unassigned,,2026-09-25T07:44:51.079Z,,
activation:rework:d88e9c7477448c99993964521ebc89a04e1c0c601fd9cb70ac776b03e9174246,c06a2bac-9d37-418c-9466-c3366838eeba,2d648474-3fad-45aa-a992-f3ae8c808c47,qa,4,qa,unassigned,,2026-09-25T07:46:10.153Z,2026-09-25T08:04:00.216Z,done
activation:f560992f-5c61-4062-b6e4-392c0c5743dd:9253400f-ffc1-4990-a98e-a7a43ea7a512:implement:1,f560992f-5c61-4062-b6e4-392c0c5743dd,9253400f-ffc1-4990-a98e-a7a43ea7a512,implement,1,implement,unassigned,,2026-09-25T07:57:41.841Z,2026-09-25T07:59:20.201Z,done
activation:d05037ae-c0c8-430f-82c3-3d0c4e0e396f:9253400f-ffc1-4990-a98e-a7a43ea7a512:qa:1,d05037ae-c0c8-430f-82c3-3d0c4e0e396f,9253400f-ffc1-4990-a98e-a7a43ea7a512,qa,1,qa,unassigned,,2026-09-25T07:59:21.216Z,2026-09-25T09:06:57.364Z,done
activation:ecfa5547-9e1a-4735-a250-2c1ec316b048:fb77977c-d7bc-4603-8e1a-ce675d14e8ad:implement:1,ecfa5547-9e1a-4735-a250-2c1ec316b048,fb77977c-d7bc-4603-8e1a-ce675d14e8ad,implement,1,implement,unassigned,,2026-09-25T08:04:15.989Z,2026-09-25T08:57:31.100Z,done
activation:d519329c-81e7-4251-8a38-ebeb2e2a6cef:cbdcf921-e0c6-40c3-827d-c5d70cb8145f:qa:1,d519329c-81e7-4251-8a38-ebeb2e2a6cef,cbdcf921-e0c6-40c3-827d-c5d70cb8145f,qa,1,qa,unassigned,,2026-09-25T08:14:35.390Z,2026-09-25T09:36:10.223Z,done
activation:36768957-7faf-479a-aeb6-74e85fd17ea7:5cce900c-3190-4ebd-948c-94d01a57442f:qa:1,36768957-7faf-479a-aeb6-74e85fd17ea7,5cce900c-3190-4ebd-948c-94d01a57442f,qa,1,qa,unassigned,,2026-09-25T08:52:01.665Z,2026-09-25T09:10:09.051Z,done
activation:2244de24-a3c9-428a-a1de-730166921809:fb77977c-d7bc-4603-8e1a-ce675d14e8ad:qa:1,2244de24-a3c9-428a-a1de-730166921809,fb77977c-d7bc-4603-8e1a-ce675d14e8ad,qa,1,qa,unassigned,,2026-09-25T08:57:31.790Z,2026-09-25T09:29:19.949Z,done
activation:cde40019-9660-4888-83ce-837783e4e8fa:206b034f-6453-4c27-a136-9f8779c1a8ed:implement:1,cde40019-9660-4888-83ce-837783e4e8fa,206b034f-6453-4c27-a136-9f8779c1a8ed,implement,1,implement,assigned,impl_opus,2026-09-25T09:01:21.069Z,2026-09-25T10:11:19.317Z,done
activation:b7523aea-4176-405a-ba63-a5a6595c5811:946fe3d7-ff04-43a4-aabc-f0f310802a79:qa:1,b7523aea-4176-405a-ba63-a5a6595c5811,946fe3d7-ff04-43a4-aabc-f0f310802a79,qa,1,qa,unassigned,,2026-09-25T09:12:47.236Z,2026-09-25T09:28:54.652Z,done
activation:3f862011-3aeb-4137-8648-0b3f9d27f551:55409ce7-cdf1-402b-9153-ea933df59d9b:qa:1,3f862011-3aeb-4137-8648-0b3f9d27f551,55409ce7-cdf1-402b-9153-ea933df59d9b,qa,1,qa,unassigned,,2026-09-25T09:24:07.139Z,2026-09-25T20:00:24.590Z,done
activation:rework:93487daea7d560d93d26c0e1891840b2960e5a678999c82de3cfdbb731f3162d,2d7e1ab6-6452-4790-8bfa-ea31b75e1d17,946fe3d7-ff04-43a4-aabc-f0f310802a79,implement,2,implement,unassigned,,2026-09-25T09:28:55.122Z,2026-09-25T09:37:27.732Z,done
activation:rework:cb4c3ed0bf573a6cd238dcabbc6cf85da24af6ea7b7fdc5c77be683135000820,ecfa5547-9e1a-4735-a250-2c1ec316b048,fb77977c-d7bc-4603-8e1a-ce675d14e8ad,implement,2,implement,unassigned,,2026-09-25T09:29:20.729Z,2026-09-25T10:10:08.421Z,done
activation:rework:17186382474c2e112e22f475af3ab15103a265524ea105a4d1ac9ba56c91b919,64296b33-c8e6-4132-9fd9-821dc25e0f16,cbdcf921-e0c6-40c3-827d-c5d70cb8145f,implement,2,implement,unassigned,,2026-09-25T09:36:11.111Z,2026-09-25T10:37:38.249Z,done
activation:rework:d9c5dd5420264c10a6e81339291530a61caea7f91551ede5c0e1ba3b2a1aef65,b7523aea-4176-405a-ba63-a5a6595c5811,946fe3d7-ff04-43a4-aabc-f0f310802a79,qa,2,qa,unassigned,,2026-09-25T09:37:27.990Z,2026-09-25T09:54:05.690Z,done
activation:rework:977715723be8d8f257b345835ba0300e847f14c64bdf0e94db7402f1bb465337,2244de24-a3c9-428a-a1de-730166921809,fb77977c-d7bc-4603-8e1a-ce675d14e8ad,qa,2,qa,unassigned,,2026-09-25T10:10:08.700Z,2026-09-25T10:32:59.270Z,done
activation:0ba846a7-e0f4-4498-be2b-3da6c67afaff:206b034f-6453-4c27-a136-9f8779c1a8ed:qa:1,0ba846a7-e0f4-4498-be2b-3da6c67afaff,206b034f-6453-4c27-a136-9f8779c1a8ed,qa,1,qa,assigned,qa_opus,2026-09-25T10:11:20.258Z,2026-09-25T10:31:04.331Z,done
activation:rework:8b818f723d9ca3bcac1c3be1362c47faa19eea91d1770e95a216a30d32ab05f5,ecfa5547-9e1a-4735-a250-2c1ec316b048,fb77977c-d7bc-4603-8e1a-ce675d14e8ad,implement,3,implement,unassigned,,2026-09-25T10:32:59.553Z,,
activation:rework:9df1a67e7b19e3e392d3eca8d856c0d5da382ef59debca6be11ab8aa43d7925c,d519329c-81e7-4251-8a38-ebeb2e2a6cef,cbdcf921-e0c6-40c3-827d-c5d70cb8145f,qa,2,qa,unassigned,,2026-09-25T10:37:39.204Z,2026-09-25T11:10:09.537Z,done
activation:7ae9491f-4333-464f-ae77-c023ea598e95:424be69b-239a-4e47-a557-102431d33e5a:implement:1,7ae9491f-4333-464f-ae77-c023ea598e95,424be69b-239a-4e47-a557-102431d33e5a,implement,1,implement,unassigned,,2026-09-25T10:49:57.704Z,2026-09-25T11:05:33.781Z,done
activation:281a8688-32b0-477d-a611-cf4efb10f054:424be69b-239a-4e47-a557-102431d33e5a:qa:1,281a8688-32b0-477d-a611-cf4efb10f054,424be69b-239a-4e47-a557-102431d33e5a,qa,1,qa,unassigned,,2026-09-25T11:05:33.852Z,2026-09-25T11:33:11.111Z,done
activation:rework:bad168e337c46dcc30613c9457a3e21b79bd7cfe6a5256670d0c393aea045609,64296b33-c8e6-4132-9fd9-821dc25e0f16,cbdcf921-e0c6-40c3-827d-c5d70cb8145f,implement,3,implement,unassigned,,2026-09-25T11:10:10.070Z,,
activation:2d21a735-9f81-4cff-bd5c-d3932a513a6c:b8437b3b-beea-4ff5-88ee-9f73cf8d0ba9:implement:1,2d21a735-9f81-4cff-bd5c-d3932a513a6c,b8437b3b-beea-4ff5-88ee-9f73cf8d0ba9,implement,1,implement,unassigned,,2026-09-25T11:27:17.332Z,2026-09-25T11:46:20.734Z,done
activation:2822736a-19f5-4b35-8ea7-ae016a07d8de:b8437b3b-beea-4ff5-88ee-9f73cf8d0ba9:qa:1,2822736a-19f5-4b35-8ea7-ae016a07d8de,b8437b3b-beea-4ff5-88ee-9f73cf8d0ba9,qa,1,qa,unassigned,,2026-09-25T11:46:21.018Z,2026-09-25T12:11:07.013Z,done
activation:rework:b1e63fc7ac3478735c3ba75ec1a560ad1be233115379b549859aa3d1c35fe3ba,2d21a735-9f81-4cff-bd5c-d3932a513a6c,b8437b3b-beea-4ff5-88ee-9f73cf8d0ba9,implement,2,implement,unassigned,,2026-09-25T12:11:07.562Z,2026-09-25T12:48:04.283Z,done
activation:rework:bccab4c38e280ac35175edfa68364e76fc4dd57bd74ccdf30659b47ca2895042,2822736a-19f5-4b35-8ea7-ae016a07d8de,b8437b3b-beea-4ff5-88ee-9f73cf8d0ba9,qa,2,qa,unassigned,,2026-09-25T12:48:04.803Z,2026-09-25T13:23:18.498Z,done
activation:b0907ee9-3f48-4ced-b9c8-18920c080dbe:5cce900c-3190-4ebd-948c-94d01a57442f:implement:2,b0907ee9-3f48-4ced-b9c8-18920c080dbe,5cce900c-3190-4ebd-948c-94d01a57442f,implement,2,implement,assigned,impl_opus,2026-09-25T18:12:59.366Z,2026-09-25T18:26:43.327Z,done
activation:f904eb30-07f0-423a-9569-0e41abc6e1f7:1de91237-c761-49e6-8e18-1c045cf72f58:general:1,f904eb30-07f0-423a-9569-0e41abc6e1f7,1de91237-c761-49e6-8e18-1c045cf72f58,general,1,unassigned,unassigned,,2026-09-25T18:21:53.459Z,2026-09-25T18:42:42.783Z,done
activation:rework:2d5b07db945c24faa6418d27985dc48b95ea9df7b8fadb6aead711c854e36e6c,e5017f34-787e-424b-ae5d-65f25fec88e8,c73c8847-ea86-4851-864f-c8f5a1a425eb,implement,3,implement,unassigned,,2026-09-25T18:25:46.052Z,,
activation:855d36dc-3886-4a5e-a127-6bb707c99c0b:424be69b-239a-4e47-a557-102431d33e5a:implement:2,855d36dc-3886-4a5e-a127-6bb707c99c0b,424be69b-239a-4e47-a557-102431d33e5a,implement,2,implement,unassigned,,2026-09-25T18:25:46.312Z,2026-09-25T18:58:05.296Z,done
activation:rework:71c80ae6de01cee48f306470afbaed3db1c565ecd61a297c54b030bf4fc9763b,36768957-7faf-479a-aeb6-74e85fd17ea7,5cce900c-3190-4ebd-948c-94d01a57442f,qa,2,qa,unassigned,,2026-09-25T18:26:43.586Z,2026-09-25T18:44:44.954Z,done
activation:5d168aef-e15b-4cab-9ee2-53c195a756f9:8020b29a-2572-4de8-8483-093bfee55d20:implement:2,5d168aef-e15b-4cab-9ee2-53c195a756f9,8020b29a-2572-4de8-8483-093bfee55d20,implement,2,implement,unassigned,,2026-09-25T18:27:17.659Z,,
activation:0233e98d-087f-454f-9551-c29233b57021:556f5bf9-ec7d-4b08-8986-3c603f1d06ef:implement:2,0233e98d-087f-454f-9551-c29233b57021,556f5bf9-ec7d-4b08-8986-3c603f1d06ef,implement,2,implement,unassigned,,2026-09-25T18:35:32.858Z,2026-09-25T20:09:46.957Z,done
activation:26a28bdf-2657-4f53-b5f8-9222c70d3aea:e2eadd27-785e-4e3d-8896-5625541fcb12:implement:1,26a28bdf-2657-4f53-b5f8-9222c70d3aea,e2eadd27-785e-4e3d-8896-5625541fcb12,implement,1,implement,unassigned,,2026-09-25T18:43:49.417Z,2026-09-25T19:15:44.369Z,done
activation:rework:86ff9a69c34026b010d4f6f813e1daa71d8e05e41109a1f16290d6d90fb604b0,281a8688-32b0-477d-a611-cf4efb10f054,424be69b-239a-4e47-a557-102431d33e5a,qa,2,qa,unassigned,,2026-09-25T18:58:05.456Z,2026-09-25T19:16:33.614Z,done
activation:244670e3-55b1-4b3a-9289-099ee9c4088f:49a3da37-9e6d-45c3-a27a-3309d740eed3:eng_design:1,244670e3-55b1-4b3a-9289-099ee9c4088f,49a3da37-9e6d-45c3-a27a-3309d740eed3,eng_design,1,design,unassigned,,2026-09-25T19:15:36.288Z,2026-09-25T20:11:37.459Z,done
activation:6cf12dd3-69dd-45a1-b27c-1880069ab8f4:e2eadd27-785e-4e3d-8896-5625541fcb12:qa:1,6cf12dd3-69dd-45a1-b27c-1880069ab8f4,e2eadd27-785e-4e3d-8896-5625541fcb12,qa,1,qa,unassigned,,2026-09-25T19:15:45.360Z,2026-09-25T19:35:40.689Z,done
activation:2d64aa78-0e92-430f-85f9-d865fbdba287:55409ce7-cdf1-402b-9153-ea933df59d9b:implement:2,2d64aa78-0e92-430f-85f9-d865fbdba287,55409ce7-cdf1-402b-9153-ea933df59d9b,implement,2,implement,unassigned,,2026-09-25T20:00:24.935Z,2026-09-25T20:25:34.241Z,done
activation:7e55ecb2-7adb-4a28-8d27-1dbb28f0d92e:9084969b-da62-4edc-9a61-ab37984639cc:eng_design:1,7e55ecb2-7adb-4a28-8d27-1dbb28f0d92e,9084969b-da62-4edc-9a61-ab37984639cc,eng_design,1,design,unassigned,,2026-09-25T20:02:34.926Z,2026-09-25T20:46:10.001Z,done
activation:cd2dfd5e-d769-4759-87bf-1046b98815b9:e4dd89d7-821f-4700-86f5-7583b9d739e5:eng_design:1,cd2dfd5e-d769-4759-87bf-1046b98815b9,e4dd89d7-821f-4700-86f5-7583b9d739e5,eng_design,1,design,unassigned,,2026-09-25T20:03:00.369Z,2026-09-25T20:56:19.933Z,done
activation:rework:c0ca19e94ba221a3758c64360329d2cf360f30dbae066831eaae752e37febd8f,52137bb6-da14-47ca-8a7e-65da29b97c76,556f5bf9-ec7d-4b08-8986-3c603f1d06ef,qa,2,qa,unassigned,,2026-09-25T20:09:47.628Z,2026-09-25T20:28:31.557Z,done
activation:9dba39ad-d839-47a5-b6de-731620a3488c:49a3da37-9e6d-45c3-a27a-3309d740eed3:implement:1,9dba39ad-d839-47a5-b6de-731620a3488c,49a3da37-9e6d-45c3-a27a-3309d740eed3,implement,1,implement,unassigned,,2026-09-25T20:11:38.453Z,,
activation:rework:93e9a2ac4396c4f69c040cf5647b36e55f5c08d97e67ede0a16f606d8fa8897f,3f862011-3aeb-4137-8648-0b3f9d27f551,55409ce7-cdf1-402b-9153-ea933df59d9b,qa,2,qa,unassigned,,2026-09-25T20:25:34.575Z,2026-09-25T20:44:57.965Z,done
activation:8b357d57-f19c-419d-90a8-85d6a3f72c54:b509d87b-0037-4eb9-9af0-8f6b68c4f4a2:general:1,8b357d57-f19c-419d-90a8-85d6a3f72c54,b509d87b-0037-4eb9-9af0-8f6b68c4f4a2,general,1,unassigned,unassigned,,2026-09-25T20:30:14.170Z,,
activation:1c909675-224d-44de-84c3-c88a38ff6f16:35a1d137-8635-48b5-81e3-bcfe25f114d1:eng_design:1,1c909675-224d-44de-84c3-c88a38ff6f16,35a1d137-8635-48b5-81e3-bcfe25f114d1,eng_design,1,design,unassigned,,2026-09-25T20:30:30.037Z,,
activation:3b75f34a-aef5-4c42-8483-083711ad43bc:d9cccb85-dc2c-46a5-8904-c0b1d1994394:implement:1,3b75f34a-aef5-4c42-8483-083711ad43bc,d9cccb85-dc2c-46a5-8904-c0b1d1994394,implement,1,implement,unassigned,,2026-09-25T20:30:46.876Z,,
activation:19f46728-230f-432d-bddc-f5a6fe3c1f9e:917bc43e-d706-40b1-b546-db5006203e8e:general:1,19f46728-230f-432d-bddc-f5a6fe3c1f9e,917bc43e-d706-40b1-b546-db5006203e8e,general,1,unassigned,unassigned,,2026-09-25T20:33:44.145Z,,
activation:rework:d8179f2ddd5204e2f585548d985f3cb15a7b8306da0f2fa7a5bcf35bc6c7f3e9,f904eb30-07f0-423a-9569-0e41abc6e1f7,1de91237-c761-49e6-8e18-1c045cf72f58,general,2,unassigned,unassigned,,2026-09-25T20:40:18.116Z,2026-09-25T20:42:04.963Z,done
activation:716d182b-72f0-49be-a831-f59b378e4442:9084969b-da62-4edc-9a61-ab37984639cc:implement:1,716d182b-72f0-49be-a831-f59b378e4442,9084969b-da62-4edc-9a61-ab37984639cc,implement,1,implement,unassigned,,2026-09-25T20:47:04.771Z,,
activation:f47244ad-a700-4807-b836-4287cfb2c4bd:e4dd89d7-821f-4700-86f5-7583b9d739e5:implement:1,f47244ad-a700-4807-b836-4287cfb2c4bd,e4dd89d7-821f-4700-86f5-7583b9d739e5,implement,1,implement,unassigned,,2026-09-25T20:56:20.583Z,,
